customer_id,email,phone_number,source_vendor,last_event_time,last_ingested_at
EMAIL::user1136@mail.com,user1136@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1146@example.com,user1146@example.com,+2348072872428,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1146@shop.ng,user1146@shop.ng,+2348010328387,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1149@pulse.africa,user1149@pulse.africa,+2348020042733,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user114@mail.com,user114@mail.com,+2348063395880,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1152@mail.com,user1152@mail.com,+2348070364220,vendor_b,2023-12-13 02:57:43+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1153@shop.ng,user1153@shop.ng,+2348085912695,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1154@shop.ng,user1154@shop.ng,,vendor_a,2023-12-14 12:12:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1155@example.com,user1155@example.com,,vendor_b,2023-08-15 23:38:24+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1159@example.com,user1159@example.com,,vendor_a,2026-02-19 14:49:17+00:00,2026-02-19 15:56:17+00:00
EMAIL::user115@shop.ng,user115@shop.ng,+2348016597033,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1161@pulse.africa,user1161@pulse.africa,+2348011118688,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1164@shop.ng,user1164@shop.ng,+2348029641411,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1165@shop.ng,user1165@shop.ng,+2348050912220,vendor_a,2023-06-14 04:03:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1166@example.com,user1166@example.com,+2348024968484,vendor_b,2023-02-15 04:59:10+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1169@pulse.africa,user1169@pulse.africa,,vendor_b,2023-08-05 02:23:30+00:00,2026-02-19 15:51:13+00:00
EMAIL::user116@example.com,user116@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1170@pulse.africa,user1170@pulse.africa,+2348082974361,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1172@mail.com,user1172@mail.com,+2348039845082,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1174@example.com,user1174@example.com,+2348058258264,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1174@mail.com,user1174@mail.com,+2348015522926,vendor_b,2023-01-16 04:17:38+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1175@example.com,user1175@example.com,,vendor_a,2026-02-19 20:03:05+00:00,2026-02-19 20:05:05+00:00
EMAIL::user1178@shop.ng,user1178@shop.ng,+2348095304463,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1179@example.com,user1179@example.com,,vendor_a,2026-02-19 03:34:28+00:00,2026-02-19 04:05:28+00:00
EMAIL::user1186@example.com,user1186@example.com,+2348087282128,vendor_a,2023-04-03 15:24:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1188@pulse.africa,user1188@pulse.africa,+2348053712695,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1189@pulse.africa,user1189@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user118@shop.ng,user118@shop.ng,+2348090321827,vendor_a,2023-04-25 09:20:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1190@mail.com,user1190@mail.com,+2348097784963,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1191@shop.ng,user1191@shop.ng,+2348044616300,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1199@example.com,user1199@example.com,+2348023065677,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1200@pulse.africa,user1200@pulse.africa,+2348025808361,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1206@example.com,user1206@example.com,+2348040129718,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1206@shop.ng,user1206@shop.ng,+2348010662804,vendor_a,2023-04-24 01:54:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1208@mail.com,user1208@mail.com,+2348091429275,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user120@pulse.africa,user120@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1212@mail.com,user1212@mail.com,+2348067337891,vendor_a,2023-11-13 19:40:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1215@shop.ng,user1215@shop.ng,+2348051395350,vendor_a,2023-03-02 10:06:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1216@shop.ng,user1216@shop.ng,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user121@example.com,user121@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user121@shop.ng,user121@shop.ng,+2348094969193,vendor_b,2023-08-23 00:38:13+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1221@shop.ng,user1221@shop.ng,+2348075821716,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1222@pulse.africa,user1222@pulse.africa,+2348027956913,vendor_a,2023-09-27 08:07:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1223@mail.com,user1223@mail.com,+2348086234095,vendor_b,2023-09-21 12:35:55+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1224@example.com,user1224@example.com,+2348060639157,vendor_a,2023-12-20 23:53:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1232@mail.com,user1232@mail.com,+2348013957752,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1233@example.com,user1233@example.com,+2348093649730,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1234@mail.com,user1234@mail.com,+2348047231423,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1238@example.com,user1238@example.com,+2348028652010,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1245@pulse.africa,user1245@pulse.africa,+2348053896992,vendor_a,2023-06-04 05:59:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1246@mail.com,user1246@mail.com,,vendor_a,2023-11-08 03:17:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1249@example.com,user1249@example.com,,vendor_a,2026-02-19 07:19:14+00:00,2026-02-19 07:56:14+00:00
EMAIL::user1249@mail.com,user1249@mail.com,+2348030749745,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1250@example.com,user1250@example.com,+2348019497661,vendor_a,2023-05-12 06:48:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1250@mail.com,user1250@mail.com,+2348095282470,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1256@pulse.africa,user1256@pulse.africa,+2348080712066,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1264@mail.com,user1264@mail.com,+2348057038194,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user126@mail.com,user126@mail.com,,vendor_b,2026-02-19 04:21:56+00:00,2026-02-19 05:12:56+00:00
EMAIL::user1273@example.com,user1273@example.com,,vendor_a,2026-02-19 17:55:43+00:00,2026-02-19 18:46:43+00:00
EMAIL::user1275@pulse.africa,user1275@pulse.africa,+2348045940979,vendor_a,2023-03-20 06:57:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1276@shop.ng,user1276@shop.ng,,vendor_b,2023-09-28 07:51:40+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1280@shop.ng,user1280@shop.ng,+2348083492593,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1281@pulse.africa,user1281@pulse.africa,+2348067465077,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1287@shop.ng,user1287@shop.ng,+2348060461294,vendor_a,2023-08-07 23:59:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user128@example.com,user128@example.com,,vendor_a,2026-02-19 22:07:40+00:00,2026-02-19 23:12:40+00:00
EMAIL::user1290@shop.ng,user1290@shop.ng,+2348023809073,vendor_b,2023-08-30 14:42:36+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1295@pulse.africa,user1295@pulse.africa,+2348037140286,vendor_b,2023-12-04 19:55:40+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1299@pulse.africa,user1299@pulse.africa,+2348021149828,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1304@pulse.africa,user1304@pulse.africa,,vendor_a,2023-11-25 06:34:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1305@example.com,user1305@example.com,,vendor_b,2023-06-28 23:53:31+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1306@pulse.africa,user1306@pulse.africa,+2348076473852,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1311@shop.ng,user1311@shop.ng,+2348053844504,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1312@example.com,user1312@example.com,,vendor_b,2023-07-28 20:19:14+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1315@example.com,user1315@example.com,+2348090272292,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1322@example.com,user1322@example.com,+2348093760970,vendor_a,2023-10-02 18:59:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1324@pulse.africa,user1324@pulse.africa,+2348077614227,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1326@example.com,user1326@example.com,,vendor_a,2023-04-12 20:35:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1329@pulse.africa,user1329@pulse.africa,+2348031010543,vendor_b,2023-12-14 10:44:03+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1332@mail.com,user1332@mail.com,+2348095480242,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1344@example.com,user1344@example.com,,vendor_a,2026-02-19 11:01:32+00:00,2026-02-19 12:07:32+00:00
EMAIL::user1348@mail.com,user1348@mail.com,+2348098265529,vendor_b,2023-07-22 16:39:11+00:00,2026-02-19 15:51:13+00:00
EMAIL::user134@mail.com,user134@mail.com,+2348051489399,vendor_b,2023-09-09 03:11:19+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1350@example.com,user1350@example.com,,vendor_a,2026-02-18 23:32:47+00:00,2026-02-19 00:14:47+00:00
EMAIL::user1351@example.com,user1351@example.com,+2348098642773,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1357@shop.ng,user1357@shop.ng,+2348090292116,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1359@example.com,user1359@example.com,+2348018067834,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user135@pulse.africa,user135@pulse.africa,+2348015676997,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1362@example.com,user1362@example.com,+2348024742112,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1362@pulse.africa,user1362@pulse.africa,+2348078063630,vendor_b,2023-07-12 16:24:45+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1373@mail.com,user1373@mail.com,,vendor_b,2026-02-19 21:29:05+00:00,2026-02-19 22:17:05+00:00
EMAIL::user1375@mail.com,user1375@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1381@shop.ng,user1381@shop.ng,+2348063199848,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1383@example.com,user1383@example.com,+2348084451573,vendor_a,2023-10-20 02:23:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1384@pulse.africa,user1384@pulse.africa,+2348039828702,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1394@mail.com,user1394@mail.com,+2348087184473,vendor_b,2023-03-12 00:39:35+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1394@pulse.africa,user1394@pulse.africa,+2348097689321,vendor_a,2023-12-18 05:34:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1396@example.com,user1396@example.com,+2348094771464,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1398@mail.com,user1398@mail.com,+2348046148486,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user139@pulse.africa,user139@pulse.africa,+2348024500158,vendor_a,2023-05-09 14:42:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1401@shop.ng,user1401@shop.ng,+2348095320504,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1402@mail.com,user1402@mail.com,+2348075514730,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1403@shop.ng,user1403@shop.ng,+2348060998347,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1404@example.com,user1404@example.com,+2348066828640,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1406@pulse.africa,user1406@pulse.africa,+2348090973889,vendor_a,2023-03-20 17:25:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1408@mail.com,user1408@mail.com,+2348035626483,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1409@shop.ng,user1409@shop.ng,+2348073738810,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user140@shop.ng,user140@shop.ng,+2348019742877,vendor_b,2023-07-05 17:51:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1410@pulse.africa,user1410@pulse.africa,+2348058517955,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1411@pulse.africa,user1411@pulse.africa,+2348042261979,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1413@pulse.africa,user1413@pulse.africa,+2348078621697,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1415@example.com,user1415@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1416@pulse.africa,user1416@pulse.africa,,vendor_c,2026-02-19 15:30:21+00:00,2026-02-19 16:56:21+00:00
EMAIL::user141@shop.ng,user141@shop.ng,+2348071040634,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1424@mail.com,user1424@mail.com,,vendor_b,2026-02-19 14:29:21+00:00,2026-02-19 16:12:21+00:00
EMAIL::user1424@pulse.africa,user1424@pulse.africa,+2348084880752,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1425@example.com,user1425@example.com,+2348074720021,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1427@example.com,user1427@example.com,,vendor_a,2026-02-19 04:26:29+00:00,2026-02-19 05:09:29+00:00
EMAIL::user1434@example.com,user1434@example.com,,vendor_b,2023-03-07 06:21:57+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1434@mail.com,user1434@mail.com,+2348087707540,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1435@pulse.africa,user1435@pulse.africa,+2348068965657,vendor_a,2023-03-17 17:20:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1439@mail.com,user1439@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1441@example.com,user1441@example.com,,vendor_a,2026-02-19 20:00:22+00:00,2026-02-19 21:34:22+00:00
EMAIL::user1442@pulse.africa,user1442@pulse.africa,,vendor_c,2026-02-19 10:16:07+00:00,2026-02-19 11:06:07+00:00
EMAIL::user1444@example.com,user1444@example.com,+2348037476059,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1446@shop.ng,user1446@shop.ng,+2348076425800,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1447@pulse.africa,user1447@pulse.africa,,vendor_c,2026-02-19 08:22:39+00:00,2026-02-19 08:42:39+00:00
EMAIL::user1447@shop.ng,user1447@shop.ng,+2348091430545,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1449@shop.ng,user1449@shop.ng,+2348089509269,vendor_b,2023-06-18 15:59:24+00:00,2026-02-19 15:51:13+00:00
EMAIL::user144@example.com,user144@example.com,+2348064538931,vendor_a,2023-03-22 09:26:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1451@mail.com,user1451@mail.com,,vendor_b,2023-11-11 09:05:32+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1452@pulse.africa,user1452@pulse.africa,+2348010212187,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1453@mail.com,user1453@mail.com,,vendor_b,2023-03-29 19:21:37+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1456@example.com,user1456@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user145@example.com,user145@example.com,,vendor_a,2026-02-18 23:26:50+00:00,2026-02-19 00:26:50+00:00
EMAIL::user1462@pulse.africa,user1462@pulse.africa,+2348096413557,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1464@pulse.africa,user1464@pulse.africa,+2348028468304,vendor_a,2023-11-14 04:13:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1466@pulse.africa,user1466@pulse.africa,+2348060847002,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1474@shop.ng,user1474@shop.ng,+2348081430313,vendor_a,2023-07-29 10:21:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1475@mail.com,user1475@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1476@mail.com,user1476@mail.com,,vendor_b,2026-02-18 23:55:57+00:00,2026-02-19 01:55:57+00:00
EMAIL::user1478@example.com,user1478@example.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user147@shop.ng,user147@shop.ng,+2348084808012,vendor_a,2023-10-30 19:37:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1481@mail.com,user1481@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1482@mail.com,user1482@mail.com,,vendor_a,2023-09-19 12:03:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1483@mail.com,user1483@mail.com,+2348050210777,vendor_a,2023-04-25 13:35:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1483@pulse.africa,user1483@pulse.africa,+2348095934970,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1484@example.com,user1484@example.com,+2348053635741,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1489@mail.com,user1489@mail.com,+2348061084208,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1490@pulse.africa,user1490@pulse.africa,+2348074484747,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1491@shop.ng,user1491@shop.ng,+2348072379457,vendor_b,2023-07-14 23:33:11+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1493@shop.ng,user1493@shop.ng,+2348033492068,vendor_b,2023-07-06 21:29:23+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1494@pulse.africa,user1494@pulse.africa,+2348011496555,vendor_a,2023-04-23 13:28:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user149@mail.com,user149@mail.com,+2348059924201,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1505@mail.com,user1505@mail.com,,vendor_b,2026-02-19 12:33:26+00:00,2026-02-19 13:29:26+00:00
EMAIL::user1522@example.com,user1522@example.com,,vendor_a,2026-02-18 23:49:10+00:00,2026-02-19 00:32:10+00:00
EMAIL::user1529@example.com,user1529@example.com,,vendor_a,2026-02-19 12:26:08+00:00,2026-02-19 14:14:08+00:00
EMAIL::user1542@mail.com,user1542@mail.com,,vendor_b,2026-02-19 17:56:01+00:00,2026-02-19 19:43:01+00:00
EMAIL::user154@shop.ng,user154@shop.ng,+2348054411953,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1553@pulse.africa,user1553@pulse.africa,,vendor_c,2026-02-19 12:55:50+00:00,2026-02-19 13:06:50+00:00
EMAIL::user155@shop.ng,user155@shop.ng,+2348077945312,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1568@mail.com,user1568@mail.com,,vendor_b,2026-02-14 02:47:03+00:00,2026-02-19 16:47:03+00:00
EMAIL::user156@pulse.africa,user156@pulse.africa,+2348093685072,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1596@mail.com,user1596@mail.com,,vendor_b,2026-02-19 11:00:53+00:00,2026-02-19 12:20:53+00:00
EMAIL::user15@example.com,user15@example.com,+2348060335658,vendor_b,2023-03-31 02:58:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1600@example.com,user1600@example.com,,vendor_a,2026-02-19 00:21:59+00:00,2026-02-19 00:40:59+00:00
EMAIL::user161@shop.ng,user161@shop.ng,+2348029347898,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1630@pulse.africa,user1630@pulse.africa,,vendor_c,2026-02-19 15:12:29+00:00,2026-02-19 16:41:29+00:00
EMAIL::user1642@pulse.africa,user1642@pulse.africa,,vendor_c,2026-02-19 15:15:20+00:00,2026-02-19 15:24:20+00:00
EMAIL::user16@mail.com,user16@mail.com,+2348048313228,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1702@example.com,user1702@example.com,,vendor_a,2026-02-19 01:22:05+00:00,2026-02-19 02:12:05+00:00
EMAIL::user171@example.com,user171@example.com,+2348042164731,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user173@mail.com,user173@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user174@mail.com,user174@mail.com,+2348075419352,vendor_a,2023-12-30 06:41:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1784@mail.com,user1784@mail.com,,vendor_b,2026-02-19 04:22:10+00:00,2026-02-19 06:05:10+00:00
EMAIL::user180@mail.com,user180@mail.com,,vendor_b,2026-02-19 18:02:06+00:00,2026-02-19 18:49:06+00:00
EMAIL::user185@pulse.africa,user185@pulse.africa,+2348045060203,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1869@mail.com,user1869@mail.com,,vendor_b,2026-02-18 09:59:31+00:00,2026-02-19 19:59:31+00:00
EMAIL::user186@pulse.africa,user186@pulse.africa,+2348078281290,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1886@mail.com,user1886@mail.com,,vendor_b,2026-02-19 18:56:29+00:00,2026-02-19 20:09:29+00:00
EMAIL::user189@example.com,user189@example.com,+2348081969904,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user18@pulse.africa,user18@pulse.africa,+2348030149849,vendor_a,2023-02-28 02:40:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user191@example.com,user191@example.com,+2348058505926,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user193@mail.com,user193@mail.com,+2348051890609,vendor_b,2023-01-28 17:21:12+00:00,2026-02-19 15:51:13+00:00
EMAIL::user1944@pulse.africa,user1944@pulse.africa,,vendor_c,2026-02-17 10:43:07+00:00,2026-02-19 00:43:07+00:00
EMAIL::user1951@pulse.africa,user1951@pulse.africa,,vendor_c,2026-02-12 16:57:22+00:00,2026-02-19 06:57:22+00:00
EMAIL::user196@pulse.africa,user196@pulse.africa,+2348070651881,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user1992@pulse.africa,user1992@pulse.africa,,vendor_c,2026-02-19 15:22:56+00:00,2026-02-19 15:24:56+00:00
EMAIL::user1999@mail.com,user1999@mail.com,,vendor_b,2026-02-19 01:51:34+00:00,2026-02-19 02:10:34+00:00
EMAIL::user200@mail.com,user200@mail.com,+2348025924978,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user202@mail.com,user202@mail.com,,vendor_b,2026-02-19 21:18:37+00:00,2026-02-19 22:09:37+00:00
EMAIL::user2048@example.com,user2048@example.com,,vendor_a,2026-02-19 13:58:07+00:00,2026-02-19 15:17:07+00:00
EMAIL::user206@shop.ng,user206@shop.ng,,vendor_a,2023-08-28 19:08:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user208@shop.ng,user208@shop.ng,+2348083377097,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user210@mail.com,user210@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user2114@pulse.africa,user2114@pulse.africa,,vendor_c,2026-02-14 21:06:08+00:00,2026-02-19 09:06:08+00:00
EMAIL::user211@mail.com,user211@mail.com,,vendor_b,2026-02-18 23:26:47+00:00,2026-02-19 00:26:47+00:00
EMAIL::user211@shop.ng,user211@shop.ng,,vendor_b,2023-05-09 20:11:34+00:00,2026-02-19 15:51:13+00:00
EMAIL::user2123@pulse.africa,user2123@pulse.africa,,vendor_c,2026-02-19 05:26:53+00:00,2026-02-19 06:22:53+00:00
EMAIL::user2150@mail.com,user2150@mail.com,,vendor_b,2026-02-19 14:50:27+00:00,2026-02-19 14:58:27+00:00
EMAIL::user215@example.com,user215@example.com,,vendor_a,2026-02-19 12:32:35+00:00,2026-02-19 13:02:35+00:00
EMAIL::user218@mail.com,user218@mail.com,+2348070888421,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user2199@mail.com,user2199@mail.com,,vendor_b,2026-02-19 08:22:37+00:00,2026-02-19 10:14:37+00:00
EMAIL::user21@example.com,user21@example.com,,vendor_b,2023-12-14 15:59:17+00:00,2026-02-19 15:51:13+00:00
EMAIL::user2203@pulse.africa,user2203@pulse.africa,,vendor_c,2026-02-19 21:05:11+00:00,2026-02-19 22:55:11+00:00
EMAIL::user220@mail.com,user220@mail.com,+2348043836123,vendor_a,2023-09-08 13:53:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user221@mail.com,user221@mail.com,+2348086667744,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user2234@pulse.africa,user2234@pulse.africa,,vendor_c,2026-02-19 09:43:48+00:00,2026-02-19 10:00:48+00:00
EMAIL::user2249@mail.com,user2249@mail.com,,vendor_b,2026-02-19 05:24:10+00:00,2026-02-19 06:36:10+00:00
EMAIL::user2255@example.com,user2255@example.com,,vendor_a,2026-02-19 11:49:32+00:00,2026-02-19 12:01:32+00:00
EMAIL::user225@shop.ng,user225@shop.ng,,vendor_a,2023-06-26 11:27:00+00:00,2026-02-19 15:51:13+00:00
EMAIL::user226@example.com,user226@example.com,,vendor_a,2026-02-18 23:07:10+00:00,2026-02-19 00:54:10+00:00
EMAIL::user226@mail.com,user226@mail.com,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user227@example.com,user227@example.com,+2348020071990,vendor_b,2023-12-01 12:43:30+00:00,2026-02-19 15:51:13+00:00
EMAIL::user2294@pulse.africa,user2294@pulse.africa,,vendor_c,2026-02-19 04:31:38+00:00,2026-02-19 04:38:38+00:00
EMAIL::user22@pulse.africa,user22@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user2307@mail.com,user2307@mail.com,,vendor_b,2026-02-19 22:50:07+00:00,2026-02-19 23:30:07+00:00
EMAIL::user231@shop.ng,user231@shop.ng,+2348048785602,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user232@pulse.africa,user232@pulse.africa,+2348085910969,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user2347@example.com,user2347@example.com,,vendor_a,2026-02-19 12:21:55+00:00,2026-02-19 13:57:55+00:00
EMAIL::user235@mail.com,user235@mail.com,+2348040667888,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user2361@mail.com,user2361@mail.com,,vendor_b,2026-02-19 01:07:38+00:00,2026-02-19 02:48:38+00:00
EMAIL::user2377@pulse.africa,user2377@pulse.africa,,vendor_c,2026-02-19 04:32:21+00:00,2026-02-19 05:02:21+00:00
EMAIL::user238@pulse.africa,user238@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user23@pulse.africa,user23@pulse.africa,,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user23@shop.ng,user23@shop.ng,+2348019753797,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user241@mail.com,user241@mail.com,+2348010474177,vendor_c,,2026-02-19 15:51:13+00:00
EMAIL::user247@pulse.africa,user247@pulse.africa,+2348045842449,vendor_c,,2026-02-19 15:51:13+00:00
